topology,glob_feat0,Index,rigid_ratio,polar_ratio,SMILES0,SMILES1,SMILES2,SMILES3,SMILES4,SMILES5,SMILES6,SMILES7,seg0_feat0,seg1_feat0,seg2_feat0,seg3_feat0,seg4_feat0,seg5_feat0,seg6_feat0,seg7_feat0,chain_node_seg_id,chain_edges,chain_node_types,chem_profile_id,mix_mode,density,Rg,D,S_q_peak,nematic_order,dielectric_constant,refractive_index
star,300,10,1.0,1.0,*CCOC,*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,*Cc1ncc(C*)cc1C*,,,,,,3,36.0,1.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [13, 27], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_PI472"", ""2"": ""deg2_PI472"", ""3"": ""deg2_PI472"", ""4"": ""deg2_PI472"", ""5"": ""deg2_PI472"", ""6"": ""deg2_PI472"", ""7"": ""deg2_PI472"", ""8"": ""deg2_PI472"", ""9"": ""deg2_PI472"", ""10"": ""deg2_PI472"", ""11"": ""deg2_PI472"", ""12"": ""deg2_PI472"", ""13"": ""deg3_pyridyl_spacer"", ""14"": ""deg2_PI472"", ""15"": ""deg2_PI472"", ""16"": ""deg2_PI472"", ""17"": ""deg2_PI472"", ""18"": ""deg2_PI472"", ""19"": ""deg2_PI472"", ""20"": ""deg2_PI472"", ""21"": ""deg2_PI472"", ""22"": ""deg2_PI472"", ""23"": ""deg2_PI472"", ""24"": ""deg2_PI472"", ""25"": ""deg2_PI472"", ""26"": ""deg1_methoxyethyl_cap"", ""27"": ""deg2_PI472"", ""28"": ""deg2_PI472"", ""29"": ""deg2_PI472"", ""30"": ""deg2_PI472"", ""31"": ""deg2_PI472"", ""32"": ""deg2_PI472"", ""33"": ""deg2_PI472"", ""34"": ""deg2_PI472"", ""35"": ""deg2_PI472"", ""36"": ""deg2_PI472"", ""37"": ""deg2_PI472"", ""38"": ""deg2_PI472"", ""39"": ""deg1_methoxyethyl_cap""}",1.0,block,1.110151172,15.04703038,1.17e-13,2.714674622,0.2220211449961089,1.217358266,1.4922415604790522
star,300,8,0.0,0.5,*CCOC,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCOC(C*)CO*,,,,,3,13.0,13.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [10, 20], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_PI823"", ""2"": ""deg2_PI819"", ""3"": ""deg2_PI819"", ""4"": ""deg2_PI819"", ""5"": ""deg2_PI819"", ""6"": ""deg2_PI819"", ""7"": ""deg2_PI819"", ""8"": ""deg2_PI819"", ""9"": ""deg2_PI819"", ""10"": ""deg3_ether_junction"", ""11"": ""deg2_PI823"", ""12"": ""deg2_PI823"", ""13"": ""deg2_PI823"", ""14"": ""deg2_PI823"", ""15"": ""deg2_PI823"", ""16"": ""deg2_PI823"", ""17"": ""deg2_PI823"", ""18"": ""deg2_PI823"", ""19"": ""deg1_methoxyethyl_cap"", ""20"": ""deg2_PI823"", ""21"": ""deg2_PI823"", ""22"": ""deg2_PI823"", ""23"": ""deg2_PI823"", ""24"": ""deg2_PI819"", ""25"": ""deg2_PI819"", ""26"": ""deg2_PI819"", ""27"": ""deg2_PI819"", ""28"": ""deg2_PI819"", ""29"": ""deg1_methoxyethyl_cap""}",1.0,block,1.211530992,24.80062022,1.2e-13,2.394822998,0.3358156869142394,1.293311383,1.558726381440293
linear,300,2,0.0,0.5,*Cc1ccccc1,*Cc1ccc(C*)cc1,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,,,,,,2,27.0,26.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54]]","{""0"": ""deg1_benzyl_cap"", ""1"": ""deg2_xylylene"", ""2"": ""deg2_xylylene"", ""3"": ""deg2_PI823"", ""4"": ""deg2_xylylene"", ""5"": ""deg2_PI823"", ""6"": ""deg2_xylylene"", ""7"": ""deg2_PI823"", ""8"": ""deg2_xylylene"", ""9"": ""deg2_PI823"", ""10"": ""deg2_xylylene"", ""11"": ""deg2_PI823"", ""12"": ""deg2_xylylene"", ""13"": ""deg2_PI823"", ""14"": ""deg2_xylylene"", ""15"": ""deg2_PI823"", ""16"": ""deg2_xylylene"", ""17"": ""deg2_PI823"", ""18"": ""deg2_xylylene"", ""19"": ""deg2_PI823"", ""20"": ""deg2_xylylene"", ""21"": ""deg2_PI823"", ""22"": ""deg2_xylylene"", ""23"": ""deg2_PI823"", ""24"": ""deg2_xylylene"", ""25"": ""deg2_PI823"", ""26"": ""deg2_xylylene"", ""27"": ""deg2_PI823"", ""28"": ""deg2_xylylene"", ""29"": ""deg2_PI823"", ""30"": ""deg2_xylylene"", ""31"": ""deg2_PI823"", ""32"": ""deg2_xylylene"", ""33"": ""deg2_PI823"", ""34"": ""deg2_xylylene"", ""35"": ""deg2_PI823"", ""36"": ""deg2_xylylene"", ""37"": ""deg2_PI823"", ""38"": ""deg2_xylylene"", ""39"": ""deg2_PI823"", ""40"": ""deg2_xylylene"", ""41"": ""deg2_PI823"", ""42"": ""deg2_xylylene"", ""43"": ""deg2_PI823"", ""44"": ""deg2_xylylene"", ""45"": ""deg2_PI823"", ""46"": ""deg2_xylylene"", ""47"": ""deg2_PI823"", ""48"": ""deg2_xylylene"", ""49"": ""deg2_PI823"", ""50"": ""deg2_xylylene"", ""51"": ""deg2_PI823"", ""52"": ""deg2_xylylene"", ""53"": ""deg2_PI823"", ""54"": ""deg1_benzyl_cap""}",1.0,alternating,1.315180876,17.50128621,1.2e-13,2.520992011,0.2978127104612724,1.55689469,1.3319813590172251
star,300,8,0.0,0.5,*CC#N,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CC(=O)OCC*,C(*)(*)*,,,,,3,13.0,13.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [10, 20], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_cyanoethyl_cap"", ""1"": ""deg2_PI819"", ""2"": ""deg2_PI819"", ""3"": ""deg2_PI819"", ""4"": ""deg2_PI819"", ""5"": ""deg2_PI819"", ""6"": ""deg2_PI819"", ""7"": ""deg2_ester"", ""8"": ""deg2_ester"", ""9"": ""deg2_ester"", ""10"": ""deg3_aliphatic"", ""11"": ""deg2_PI819"", ""12"": ""deg2_PI819"", ""13"": ""deg2_PI819"", ""14"": ""deg2_PI819"", ""15"": ""deg2_PI819"", ""16"": ""deg2_PI819"", ""17"": ""deg2_PI819"", ""18"": ""deg2_ester"", ""19"": ""deg1_cyanoethyl_cap"", ""20"": ""deg2_ester"", ""21"": ""deg2_ester"", ""22"": ""deg2_ester"", ""23"": ""deg2_ester"", ""24"": ""deg2_ester"", ""25"": ""deg2_ester"", ""26"": ""deg2_ester"", ""27"": ""deg2_ester"", ""28"": ""deg2_ester"", ""29"": ""deg1_cyanoethyl_cap""}",0.0,block,1.051491908,23.25228048,1.2e-13,2.84845347,0.4722393336841877,1.346048225,1.590285453823227
cyclic,300,5,0.0,0.5,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCC*,,,,,,,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]","[[0, 1], [0, 39], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39]]","{""0"": ""deg2_PI823"", ""1"": ""deg2_PI569"", ""2"": ""deg2_PI823"", ""3"": ""deg2_PI823"", ""4"": ""deg2_PI823"", ""5"": ""deg2_PI823"", ""6"": ""deg2_PI823"", ""7"": ""deg2_PI569"", ""8"": ""deg2_PI569"", ""9"": ""deg2_PI823"", ""10"": ""deg2_PI569"", ""11"": ""deg2_PI823"", ""12"": ""deg2_PI823"", ""13"": ""deg2_PI569"", ""14"": ""deg2_PI569"", ""15"": ""deg2_PI569"", ""16"": ""deg2_PI823"", ""17"": ""deg2_PI569"", ""18"": ""deg2_PI823"", ""19"": ""deg2_PI569"", ""20"": ""deg2_PI569"", ""21"": ""deg2_PI569"", ""22"": ""deg2_PI823"", ""23"": ""deg2_PI569"", ""24"": ""deg2_PI823"", ""25"": ""deg2_PI569"", ""26"": ""deg2_PI823"", ""27"": ""deg2_PI823"", ""28"": ""deg2_PI569"", ""29"": ""deg2_PI569"", ""30"": ""deg2_PI569"", ""31"": ""deg2_PI569"", ""32"": ""deg2_PI823"", ""33"": ""deg2_PI823"", ""34"": ""deg2_PI823"", ""35"": ""deg2_PI569"", ""36"": ""deg2_PI823"", ""37"": ""deg2_PI569"", ""38"": ""deg2_PI569"", ""39"": ""deg2_PI823""}",0.0,random,1.310846424,20.75207576,1.21e-13,2.120319938,0.3723608627349895,1.548938093,1.3849130169884818
linear,300,4,0.0,1.0,*CCOC,*CCNC(=O)CC*,,,,,,,2,57.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54], [54, 55], [55, 56], [56, 57], [57, 58]]","{""57"": ""deg2_amide"", ""56"": ""deg2_amide"", ""55"": ""deg2_amide"", ""54"": ""deg2_amide"", ""53"": ""deg2_amide"", ""52"": ""deg2_amide"", ""51"": ""deg2_amide"", ""50"": ""deg2_amide"", ""49"": ""deg2_amide"", ""48"": ""deg2_amide"", ""47"": ""deg2_amide"", ""46"": ""deg2_amide"", ""45"": ""deg2_amide"", ""44"": ""deg2_amide"", ""43"": ""deg2_amide"", ""42"": ""deg2_amide"", ""41"": ""deg2_amide"", ""40"": ""deg2_amide"", ""39"": ""deg2_amide"", ""38"": ""deg2_amide"", ""37"": ""deg2_amide"", ""36"": ""deg2_amide"", ""35"": ""deg2_amide"", ""34"": ""deg2_amide"", ""33"": ""deg2_amide"", ""32"": ""deg2_amide"", ""31"": ""deg2_amide"", ""30"": ""deg2_amide"", ""29"": ""deg2_amide"", ""28"": ""deg2_amide"", ""27"": ""deg2_amide"", ""26"": ""deg2_amide"", ""25"": ""deg2_amide"", ""24"": ""deg2_amide"", ""23"": ""deg2_amide"", ""22"": ""deg2_amide"", ""21"": ""deg2_amide"", ""20"": ""deg2_amide"", ""19"": ""deg2_amide"", ""18"": ""deg2_amide"", ""17"": ""deg2_amide"", ""16"": ""deg2_amide"", ""15"": ""deg2_amide"", ""14"": ""deg2_amide"", ""13"": ""deg2_amide"", ""12"": ""deg2_amide"", ""11"": ""deg2_amide"", ""10"": ""deg2_amide"", ""9"": ""deg2_amide"", ""8"": ""deg2_amide"", ""7"": ""deg2_amide"", ""6"": ""deg2_amide"", ""5"": ""deg2_amide"", ""4"": ""deg2_amide"", ""3"": ""deg2_amide"", ""2"": ""deg2_amide"", ""1"": ""deg2_amide"", ""0"": ""deg1_methoxyethyl_cap"", ""58"": ""deg1_methoxyethyl_cap""}",1.0,gradient,1.107626561,19.46552278,1.24e-13,3.411689477,0.3412071054052531,1.61597073,1.3723151585868671
cyclic,300,5,0.5,0.0,*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,,,,,,,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[[0, 1], [0, 39], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39]]","{""0"": ""deg2_PI472"", ""1"": ""deg2_PI472"", ""2"": ""deg2_PI472"", ""3"": ""deg2_PI472"", ""4"": ""deg2_PI823"", ""5"": ""deg2_PI823"", ""6"": ""deg2_PI472"", ""7"": ""deg2_PI472"", ""8"": ""deg2_PI472"", ""9"": ""deg2_PI472"", ""10"": ""deg2_PI472"", ""11"": ""deg2_PI472"", ""12"": ""deg2_PI823"", ""13"": ""deg2_PI472"", ""14"": ""deg2_PI823"", ""15"": ""deg2_PI823"", ""16"": ""deg2_PI472"", ""17"": ""deg2_PI472"", ""18"": ""deg2_PI823"", ""19"": ""deg2_PI823"", ""20"": ""deg2_PI472"", ""21"": ""deg2_PI823"", ""22"": ""deg2_PI823"", ""23"": ""deg2_PI472"", ""24"": ""deg2_PI823"", ""25"": ""deg2_PI823"", ""26"": ""deg2_PI472"", ""27"": ""deg2_PI823"", ""28"": ""deg2_PI472"", ""29"": ""deg2_PI823"", ""30"": ""deg2_PI823"", ""31"": ""deg2_PI823"", ""32"": ""deg2_PI472"", ""33"": ""deg2_PI823"", ""34"": ""deg2_PI472"", ""35"": ""deg2_PI823"", ""36"": ""deg2_PI472"", ""37"": ""deg2_PI823"", ""38"": ""deg2_PI823"", ""39"": ""deg2_PI823""}",0.0,random,1.281489008,12.03478417,1.27e-13,2.762418684,0.4681225737735199,1.447784877,1.378244930756909
branch,300,19,0.5,1.0,*CC#N,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCOC(=O)C(C*)CO*,*CCS(=O)(=O)C(C*)(CO*)CO*,*Cc1ncc(C*)cc1C*,*CCOC(C*)(CO*)CO*,,,12,12.0,1.0,1.0,1.0,3.0,0.0,0.0,"[0, 1, 1, 1, 1, 2, 1, 0, 3, 1, 1, 1, 0, 4, 0, 5, 0, 0, 1, 1, 0, 5, 0, 1, 0, 5, 0, 0, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [5, 8], [6, 7], [8, 9], [8, 13], [8, 21], [9, 10], [10, 11], [11, 12], [13, 14], [13, 15], [15, 16], [15, 17], [15, 18], [18, 19], [19, 20], [21, 22], [21, 23], [21, 25], [23, 24], [25, 26], [25, 27], [25, 28], [28, 29]]","{""0"": ""deg1_cyanoethyl_cap"", ""1"": ""deg2_PI819"", ""2"": ""deg2_PI819"", ""3"": ""deg2_PI819"", ""4"": ""deg2_PI819"", ""5"": ""deg3_ester_junction"", ""6"": ""deg2_PI819"", ""7"": ""deg1_cyanoethyl_cap"", ""8"": ""deg4_sulfone_junction"", ""9"": ""deg2_PI819"", ""10"": ""deg2_PI819"", ""11"": ""deg2_PI819"", ""12"": ""deg1_cyanoethyl_cap"", ""13"": ""deg3_pyridyl_spacer"", ""14"": ""deg1_cyanoethyl_cap"", ""15"": ""deg4_ether_junction"", ""16"": ""deg1_cyanoethyl_cap"", ""17"": ""deg1_cyanoethyl_cap"", ""18"": ""deg2_PI819"", ""19"": ""deg2_PI819"", ""20"": ""deg1_cyanoethyl_cap"", ""21"": ""deg4_ether_junction"", ""22"": ""deg1_cyanoethyl_cap"", ""23"": ""deg2_PI819"", ""24"": ""deg1_cyanoethyl_cap"", ""25"": ""deg4_ether_junction"", ""26"": ""deg1_cyanoethyl_cap"", ""27"": ""deg1_cyanoethyl_cap"", ""28"": ""deg2_PI819"", ""29"": ""deg1_cyanoethyl_cap""}",2.0,block,1.07044824,17.92372857,1.27e-13,3.910351954,0.3768349651176746,1.59416485,1.5986200605840581
cyclic,300,5,0.5,0.5,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCOc1ccc(OCC*)cc1,*CC(=O)OCC*,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,,,,,8,12.0,8.0,12.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 1, 2, 3, 3, 2, 1, 3, 0, 2, 2, 1, 3, 3, 1, 1, 0, 3, 3, 0, 2, 3, 2, 0, 0, 0, 1, 1, 3, 2, 1, 3, 1, 3, 3, 1, 0, 1]","[[0, 1], [0, 39], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39]]","{""0"": ""deg2_PI819"", ""1"": ""deg2_phenoxyethyl"", ""2"": ""deg2_ester"", ""3"": ""deg2_phenoxyethyl"", ""4"": ""deg2_ester"", ""5"": ""deg2_PI823"", ""6"": ""deg2_PI823"", ""7"": ""deg2_ester"", ""8"": ""deg2_phenoxyethyl"", ""9"": ""deg2_PI823"", ""10"": ""deg2_PI819"", ""11"": ""deg2_ester"", ""12"": ""deg2_ester"", ""13"": ""deg2_phenoxyethyl"", ""14"": ""deg2_PI823"", ""15"": ""deg2_PI823"", ""16"": ""deg2_phenoxyethyl"", ""17"": ""deg2_phenoxyethyl"", ""18"": ""deg2_PI819"", ""19"": ""deg2_PI823"", ""20"": ""deg2_PI823"", ""21"": ""deg2_PI819"", ""22"": ""deg2_ester"", ""23"": ""deg2_PI823"", ""24"": ""deg2_ester"", ""25"": ""deg2_PI819"", ""26"": ""deg2_PI819"", ""27"": ""deg2_PI819"", ""28"": ""deg2_phenoxyethyl"", ""29"": ""deg2_phenoxyethyl"", ""30"": ""deg2_PI823"", ""31"": ""deg2_ester"", ""32"": ""deg2_phenoxyethyl"", ""33"": ""deg2_PI823"", ""34"": ""deg2_phenoxyethyl"", ""35"": ""deg2_PI823"", ""36"": ""deg2_PI823"", ""37"": ""deg2_phenoxyethyl"", ""38"": ""deg2_PI819"", ""39"": ""deg2_phenoxyethyl""}",1.0,random,1.214784914,24.33911747,1.27e-13,2.402000092,0.1491600971841304,1.502206966,1.494830078366573
cyclic,300,5,0.5,0.0,*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCC*,*CCOc1ccc(OCC*)cc1,,,,,,,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[[0, 1], [0, 39], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39]]","{""0"": ""deg2_PI569"", ""1"": ""deg2_phenoxyethyl"", ""2"": ""deg2_PI569"", ""3"": ""deg2_phenoxyethyl"", ""4"": ""deg2_PI569"", ""5"": ""deg2_phenoxyethyl"", ""6"": ""deg2_PI569"", ""7"": ""deg2_phenoxyethyl"", ""8"": ""deg2_PI569"", ""9"": ""deg2_phenoxyethyl"", ""10"": ""deg2_PI569"", ""11"": ""deg2_phenoxyethyl"", ""12"": ""deg2_PI569"", ""13"": ""deg2_phenoxyethyl"", ""14"": ""deg2_PI569"", ""15"": ""deg2_phenoxyethyl"", ""16"": ""deg2_PI569"", ""17"": ""deg2_phenoxyethyl"", ""18"": ""deg2_PI569"", ""19"": ""deg2_phenoxyethyl"", ""20"": ""deg2_PI569"", ""21"": ""deg2_phenoxyethyl"", ""22"": ""deg2_PI569"", ""23"": ""deg2_phenoxyethyl"", ""24"": ""deg2_PI569"", ""25"": ""deg2_phenoxyethyl"", ""26"": ""deg2_PI569"", ""27"": ""deg2_phenoxyethyl"", ""28"": ""deg2_PI569"", ""29"": ""deg2_phenoxyethyl"", ""30"": ""deg2_PI569"", ""31"": ""deg2_phenoxyethyl"", ""32"": ""deg2_PI569"", ""33"": ""deg2_phenoxyethyl"", ""34"": ""deg2_PI569"", ""35"": ""deg2_phenoxyethyl"", ""36"": ""deg2_PI569"", ""37"": ""deg2_phenoxyethyl"", ""38"": ""deg2_PI569"", ""39"": ""deg2_phenoxyethyl""}",2.0,alternating,1.161694054,21.17560791,1.27e-13,3.555854842,0.2310453342510722,1.415253915,1.4954831712353767
star,300,9,0.5,0.0,*Cc1ccccc1,*Cc1ccc(C*)cc1,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,C(*)(*)(*)*,,,,,4,12.0,13.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [8, 16], [8, 23], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_benzyl_cap"", ""1"": ""deg2_xylylene"", ""2"": ""deg2_xylylene"", ""3"": ""deg2_xylylene"", ""4"": ""deg2_xylylene"", ""5"": ""deg2_xylylene"", ""6"": ""deg2_PI819"", ""7"": ""deg2_PI819"", ""8"": ""deg4_aliphatic"", ""9"": ""deg2_xylylene"", ""10"": ""deg2_xylylene"", ""11"": ""deg2_xylylene"", ""12"": ""deg2_xylylene"", ""13"": ""deg2_xylylene"", ""14"": ""deg2_xylylene"", ""15"": ""deg1_benzyl_cap"", ""16"": ""deg2_xylylene"", ""17"": ""deg2_PI819"", ""18"": ""deg2_PI819"", ""19"": ""deg2_PI819"", ""20"": ""deg2_PI819"", ""21"": ""deg2_PI819"", ""22"": ""deg1_benzyl_cap"", ""23"": ""deg2_PI819"", ""24"": ""deg2_PI819"", ""25"": ""deg2_PI819"", ""26"": ""deg2_PI819"", ""27"": ""deg2_PI819"", ""28"": ""deg2_PI819"", ""29"": ""deg1_benzyl_cap""}",1.0,block,1.028429508,21.79963295,1.29e-13,2.726359521,0.3463650835563117,1.068001767,1.600667957586551
