glob_feat0,glob_feat1,f1,f2,fold,is_coexistence,is_target,SMILES0,seg0_dop_raw,seg0_block_id,SMILES1,seg1_dop_raw,seg1_block_id,smiles_A,dop_A,smiles_B,dop_B,value,n_seg_in_block0,n_seg_in_block1
0.9149484536082474,0.0169178415167719,0.52,0.48,3,1,1,*CC(C1CCCCC1)*,165.0,0,*CCCC*,92.0,1,*CC(C1CCCCC1)*,165.0,*CCCC*,92.0,1,1,2
0.5670103092783505,0.0105007292173067,0.52,0.48,3,1,1,*CC(C1CCCCC1)*,106.0,0,*CCCC*,60.00000000000001,1,*CC(C1CCCCC1)*,106.0,*CCCC*,60.00000000000001,1,1,2
0.5644329896907216,0.0113757899854156,0.51,0.49,3,1,1,*CC(C1CCCCC1)*,112.0,0,*CCCC*,65.0,1,*CC(C1CCCCC1)*,112.0,*CCCC*,65.0,1,1,2
0.5773195876288659,0.0112785610111813,0.5,0.5,3,1,1,*CC(C1CCCCC1)*,110.0,0,*CCCC*,67.0,1,*CC(C1CCCCC1)*,110.0,*CCCC*,67.0,1,1,2
0.6932989690721649,0.0126397666504618,0.5,0.5,3,1,1,*CC(C1CCCCC1)*,121.0,0,*CCCC*,74.0,1,*CC(C1CCCCC1)*,121.0,*CCCC*,74.0,1,1,2
0.6958762886597938,0.013320369470102,0.53,0.47,3,1,1,*CC(C1CCCCC1)*,134.0,0,*CCCC*,73.0,1,*CC(C1CCCCC1)*,134.0,*CCCC*,73.0,1,1,2
0.518041237113402,0.0103062712688381,0.52,0.48,3,1,1,*CC(C1CCCCC1)*,103.0,0,*CCCC*,59.0,1,*CC(C1CCCCC1)*,103.0,*CCCC*,59.0,1,1,2
0.5876288659793815,0.0113757899854156,0.5,0.5,3,1,1,*CC(C1CCCCC1)*,110.0,0,*CCCC*,68.0,1,*CC(C1CCCCC1)*,110.0,*CCCC*,68.0,1,1,2
0.7628865979381443,0.0141954302382109,0.5,0.5,3,1,1,*CC(C1CCCCC1)*,132.0,0,*CCCC*,81.0,1,*CC(C1CCCCC1)*,132.0,*CCCC*,81.0,1,1,2
0.7139175257731959,0.0160427807486631,0.54,0.46,3,1,1,*CC(C1CCCCC1)*,159.0,0,*CCCC*,85.0,1,*CC(C1CCCCC1)*,159.0,*CCCC*,85.0,1,1,2
0.6932989690721649,0.0171122994652406,0.52,0.48,3,1,1,*CC(C1CCCCC1)*,166.0,0,*CCCC*,94.0,1,*CC(C1CCCCC1)*,166.0,*CCCC*,94.0,1,1,2
0.7087628865979382,0.0180845892075838,0.51,0.49,3,1,1,*CC(C1CCCCC1)*,173.0,0,*CCCC*,101.0,1,*CC(C1CCCCC1)*,173.0,*CCCC*,101.0,1,1,2
0.8891752577319587,0.0228488089450656,0.51,0.49,3,1,1,*CC(C1CCCCC1)*,216.0,0,*CCCC*,127.0,1,*CC(C1CCCCC1)*,216.0,*CCCC*,127.0,1,1,2
0.8170103092783505,0.0258629071463296,0.51,0.49,3,1,1,*CC(C1CCCCC1)*,242.0,0,*CCCC*,140.0,1,*CC(C1CCCCC1)*,242.0,*CCCC*,140.0,1,1,2
0.5231958762886597,0.0205153135634419,0.53,0.47,3,1,1,*CC(C1CCCCC1)*,202.0,0,*CCCC*,107.0,1,*CC(C1CCCCC1)*,202.0,*CCCC*,107.0,1,1,2
0.538659793814433,0.0287797763733592,0.5,0.5,3,1,1,*CC(C1CCCCC1)*,258.0,0,*CCCC*,162.0,1,*CC(C1CCCCC1)*,258.0,*CCCC*,162.0,1,1,2
0.7551546391752577,0.0415167719980554,0.247,0.753,4,1,0,*CC(c1ccccc1)*,104.0,0,*CC(C)(C(=O)OCC(CC)CCCC)*,160.0,1,*CC(c1ccccc1)*,104.0,*CC(C)(C(=O)OCC(CC)CCCC)*,160.0,0,1,1
0.440721649484536,0.0272241127856101,0.311,0.689,4,1,0,*CC(c1ccccc1)*,86.0,0,*CC(C)(C(=O)OCC(CC)CCCC)*,95.0,1,*CC(c1ccccc1)*,86.0,*CC(C)(C(=O)OCC(CC)CCCC)*,95.0,0,1,1
0.7551546391752577,0.0368497812348079,0.664,0.336,4,1,0,*CC(c1ccccc1)*,243.0,0,*CC(C)(C(=O)OCC(CC)CCCC)*,61.0,1,*CC(c1ccccc1)*,243.0,*CC(C)(C(=O)OCC(CC)CCCC)*,61.0,0,1,1
0.5309278350515464,0.0237238697131745,0.627,0.373,4,1,1,*C\C=C(C)/C*,216.99999999999997,0,*CC(c1ccccc1)*,97.0,1,*C\C=C(C)/C*,216.99999999999997,*CC(c1ccccc1)*,97.0,1,4,1
0.5876288659793815,0.024501701507049,0.629,0.371,4,1,0,*C\C=C(C)/C*,225.0,0,*CC(c1ccccc1)*,100.0,1,*C\C=C(C)/C*,225.0,*CC(c1ccccc1)*,100.0,0,4,1
0.5463917525773196,0.0235294117647058,0.635,0.365,4,1,0,*C\C=C(C)/C*,217.99999999999997,0,*CC(c1ccccc1)*,95.0,1,*C\C=C(C)/C*,217.99999999999997,*CC(c1ccccc1)*,95.0,0,4,1
0.5644329896907216,0.0245989304812834,0.641,0.359,4,1,0,*C\C=C(C)/C*,227.99999999999997,0,*CC(c1ccccc1)*,97.0,1,*C\C=C(C)/C*,227.99999999999997,*CC(c1ccccc1)*,97.0,0,4,1
0.5360824742268041,0.0232377248420029,0.643,0.357,4,1,0,*C\C=C(C)/C*,220.0,0,*CC(c1ccccc1)*,90.0,1,*C\C=C(C)/C*,220.0,*CC(c1ccccc1)*,90.0,0,4,1
0.5077319587628866,0.0222654350996596,0.648,0.352,4,1,0,*C\C=C(C)/C*,213.0,0,*CC(c1ccccc1)*,86.0,1,*C\C=C(C)/C*,213.0,*CC(c1ccccc1)*,86.0,0,4,1
0.5541237113402062,0.0248906174039863,0.649,0.351,4,1,0,*C\C=C(C)/C*,230.0,0,*CC(c1ccccc1)*,94.0,1,*C\C=C(C)/C*,230.0,*CC(c1ccccc1)*,94.0,0,4,1
0.5309278350515464,0.0239183276616431,0.653,0.347,4,1,0,*C\C=C(C)/C*,226.0,0,*CC(c1ccccc1)*,92.0,1,*C\C=C(C)/C*,226.0,*CC(c1ccccc1)*,92.0,0,4,1
0.4304123711340206,0.0842131332523091,0.5,0.5,2,1,1,*CCCC*,1491.0,0,*CCC(C)C*,612.0,1,*CCCC*,1491.0,*CCC(C)C*,612.0,1,2,3
0.4819587628865979,0.1030399956246961,0.49,0.51,2,1,1,*CCCC*,1778.0,0,*CCC(C)C*,760.0,1,*CCCC*,1778.0,*CCC(C)C*,760.0,1,2,3
0.4819587628865979,0.1127187094798249,0.5,0.5,2,1,1,*CCCC*,2001.0,0,*CCC(C)C*,807.0,1,*CCCC*,2001.0,*CCC(C)C*,807.0,1,2,3
0.5335051546391752,0.1232881738454059,0.49,0.51,2,1,1,*CCCC*,2127.0,0,*CCC(C)C*,908.0,1,*CCCC*,2127.0,*CCC(C)C*,908.0,1,2,3
0.1649484536082474,0.0415743891686922,0.54,0.46,4,1,1,*CCC(C)C*,325.0,0,*CCCC*,354.0,1,*CCC(C)C*,325.0,*CCCC*,354.0,1,3,2
0.3711340206185567,0.0472469207000486,0.56,0.44,4,1,1,*CCC(C)C*,382.0,0,*CCCC*,385.0,1,*CCC(C)C*,382.0,*CCCC*,385.0,1,3,2
0.4458762886597938,0.0517860036558094,0.55,0.45,4,1,1,*CCC(C)C*,415.0,0,*CCCC*,429.0,1,*CCC(C)C*,415.0,*CCCC*,429.0,1,3,2
0.8737113402061856,0.0775285320758385,0.53,0.47,4,1,1,*CCC(C)C*,587.0,0,*CCCC*,664.0,1,*CCC(C)C*,587.0,*CCCC*,664.0,1,3,2
0.4742268041237113,0.0217919722702965,0.5,0.5,2,1,1,*CCCC*,411.0,0,*CCCC*,205.0,1,*CCCC*,411.0,*CCCC*,205.0,1,2,2
0.5927835051546392,0.0250248859893048,0.48,0.52,2,1,1,*CCCC*,448.0,0,*CCCC*,244.0,1,*CCCC*,448.0,*CCCC*,244.0,1,2,2
0.2341494845360824,0.0018473505104521,0.5,0.5,1,1,1,*CCO*,38.0,0,*C(CC)CO*,17.0,1,*CCO*,38.0,*C(CC)CO*,17.0,1,1,1
0.2599226804123711,0.0028196402527953,0.52,0.48,1,1,1,*CCO*,52.0,0,*C(CC)CO*,20.0,1,*CCO*,52.0,*C(CC)CO*,20.0,1,1,1
0.2779639175257732,0.0031113271754982,0.52,0.48,1,1,1,*CCO*,56.0,0,*C(CC)CO*,22.0,1,*CCO*,56.0,*C(CC)CO*,22.0,1,1,1
0.4171391752577319,0.0042780748663101,0.51,0.49,1,1,1,*CCO*,69.0,0,*C(CC)CO*,29.0,1,*CCO*,69.0,*C(CC)CO*,29.0,1,1,1
0.5434278350515463,0.0059309674282936,0.52,0.48,1,1,1,*CCO*,90.0,0,*C(CC)CO*,37.0,1,*CCO*,90.0,*C(CC)CO*,37.0,1,1,1
0.6645618556701031,0.0072921730675741,0.52,0.48,1,1,1,*CCO*,107.0,0,*C(CC)CO*,43.0,1,*CCO*,107.0,*C(CC)CO*,43.0,1,1,1
0.703221649484536,0.010597958191541,0.38,0.62,1,1,0,*CCO*,111.0,0,*C(CC)CO*,79.0,1,*CCO*,111.0,*C(CC)CO*,79.0,0,1,1
0.8192010309278351,0.010597958191541,0.52,0.48,1,1,1,*CCO*,151.0,0,*C(CC)CO*,60.0,1,*CCO*,151.0,*C(CC)CO*,60.0,1,1,1
0.6130154639175258,0.010597958191541,0.71,0.29,1,1,1,*CCO*,199.0,0,*C(CC)CO*,35.0,1,*CCO*,199.0,*C(CC)CO*,35.0,1,1,1
0.2783505154639175,0.0057365094798249,0.21,0.79,1,1,0,*CCO*,37.0,0,*C(CC)CO*,61.0,1,*CCO*,37.0,*C(CC)CO*,61.0,0,1,1
0.4123711340206185,0.0007778317938745,0.27,0.73,1,1,0,*CCO*,14.0,0,*C(CC)CO*,17.0,1,*CCO*,14.0,*C(CC)CO*,17.0,0,1,1
0.3634020618556701,0.004861448711716,0.286,0.714,1,1,0,*CCO*,43.0,0,*C(CC)CO*,48.0,1,*CCO*,43.0,*C(CC)CO*,48.0,0,1,1
0.4845360824742268,0.0060281964025279,0.356,0.644,1,1,0,*CCO*,65.0,0,*C(CC)CO*,51.0,1,*CCO*,65.0,*C(CC)CO*,51.0,0,1,1
0.4484536082474227,0.005444822557122,0.361,0.639,1,1,0,*CCO*,59.0,0,*C(CC)CO*,47.0,1,*CCO*,59.0,*C(CC)CO*,47.0,0,1,1
0.7036082474226804,0.0106951871657754,0.371,0.629,1,1,0,*CCO*,108.0,0,*C(CC)CO*,81.0,1,*CCO*,108.0,*C(CC)CO*,81.0,0,1,1
0.4484536082474227,0.0055420515313563,0.424,0.576,1,1,0,*CCO*,71.0,0,*C(CC)CO*,43.0,1,*CCO*,71.0,*C(CC)CO*,43.0,0,1,1
0.4845360824742268,0.0053475935828877,0.5,0.5,1,1,1,*CCO*,81.0,0,*C(CC)CO*,35.0,1,*CCO*,81.0,*C(CC)CO*,35.0,1,1,1
0.5489690721649485,0.0064171122994652,0.509,0.491,1,1,1,*CCO*,95.0,0,*C(CC)CO*,39.0,1,*CCO*,95.0,*C(CC)CO*,39.0,1,1,1
0.4175257731958763,0.0028196402527953,0.514,0.486,1,1,1,*CCO*,51.0,0,*C(CC)CO*,20.0,1,*CCO*,51.0,*C(CC)CO*,20.0,1,1,1
0.5438144329896908,0.0031113271754982,0.519,0.481,1,1,1,*CCO*,56.0,0,*C(CC)CO*,22.0,1,*CCO*,56.0,*C(CC)CO*,22.0,1,1,1
0.6649484536082474,0.0044725328147788,0.519,0.481,1,1,1,*CCO*,73.0,0,*C(CC)CO*,29.0,1,*CCO*,73.0,*C(CC)CO*,29.0,1,1,1
0.8195876288659794,0.0059309674282936,0.519,0.481,1,1,1,*CCO*,90.0,0,*C(CC)CO*,37.0,1,*CCO*,90.0,*C(CC)CO*,37.0,1,1,1
0.2603092783505154,0.0072921730675741,0.523,0.477,1,1,1,*CCO*,109.0,0,*C(CC)CO*,44.0,1,*CCO*,109.0,*C(CC)CO*,44.0,1,1,1
0.2783505154639175,0.0105007292173067,0.523,0.477,1,1,1,*CCO*,148.0,0,*C(CC)CO*,60.0,1,*CCO*,148.0,*C(CC)CO*,60.0,1,1,1
0.3427835051546392,0.0053475935828877,0.66,0.34,1,1,1,*CCO*,104.0,0,*C(CC)CO*,23.0,1,*CCO*,104.0,*C(CC)CO*,23.0,1,1,1
0.4664948453608247,0.0066115702479338,0.664,0.336,1,1,1,*CCO*,125.0,0,*C(CC)CO*,27.0,1,*CCO*,125.0,*C(CC)CO*,27.0,1,1,1
0.6134020618556701,0.010597958191541,0.711,0.289,1,1,0,*CCO*,197.0,0,*C(CC)CO*,35.0,1,*CCO*,197.0,*C(CC)CO*,35.0,0,1,1
0.5360824742268041,0.0132231404958677,0.82,0.18,1,1,0,*CCO*,279.0,0,*C(CC)CO*,25.0,1,*CCO*,279.0,*C(CC)CO*,25.0,0,1,1
0.5154639175257731,0.0130286825473991,0.84,0.16,1,1,0,*CCO*,282.0,0,*C(CC)CO*,22.0,1,*CCO*,282.0,*C(CC)CO*,22.0,0,1,1
0.5463917525773196,0.033543996110841,0.65,0.35,2,1,0,*CCCC*,807.0,0,*CCCC*,218.0,1,*CCCC*,807.0,*CCCC*,218.0,0,2,2
0.6443298969072165,0.0403500243072435,0.65,0.35,2,1,0,*CCCC*,956.0,0,*CCCC*,260.0,1,*CCCC*,956.0,*CCCC*,260.0,0,2,2
0.6494845360824743,0.0403500243072435,0.65,0.35,2,1,0,*CCCC*,952.0,0,*CCCC*,264.0,1,*CCCC*,952.0,*CCCC*,264.0,0,2,2
0.8324742268041238,0.0374331550802139,0.67,0.33,2,1,0,*CCCC*,906.0,0,*CCCC*,230.0,1,*CCCC*,906.0,*CCCC*,230.0,0,2,2
0.5051546391752577,0.0413223140495867,0.75,0.25,2,1,1,*CCCC*,1137.0,0,*CCCC*,191.0,1,*CCCC*,1137.0,*CCCC*,191.0,1,2,2
0.7474226804123711,0.0393777345649003,0.6,0.4,2,1,0,*CCCC*,851.0,0,*CCCC*,289.0,1,*CCCC*,851.0,*CCCC*,289.0,0,2,2
0.2625,0.0049586776859504,0.84,0.16,1,1,0,*C\C=C(C)/C*,74.0,0,*CCO*,26.0,1,*C\C=C(C)/C*,74.0,*CCO*,26.0,0,4,1
